TID,OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,OrgLocIDTrap,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,U_trap2,TRAPTYPE,Loc_name,LOGITUDE,LATITUDE,COLLECSAMPLEID,U_id2,Numtests,COLLECDATE,WEEK_NEW,YEAR
Y11P07117,188645,COOK COUNTY HEALTH DEPT,50,3913 HARVEST LANE,GLENVIEW,60025,3913 HARVEST LANE_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|50|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,08-Jun-11,Culex,PIPIENS/RESTUANS,UTC1234,GRAVID TRAP,IDPH,-87.852019,42.09763,7,UTC1234 7,1,25-May-11,21,2011
Y11P07118,188646,COOK COUNTY HEALTH DEPT,36,2790 BROOK DALE,NORTHBROOK,60062,2790 BROOK DALE_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,COOK COUNTY HEALTH DEPT|36|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,08-Jun-11,Culex,PIPIENS/RESTUANS,UTC1237,GRAVID TRAP,IDPH,-87.859811,42.102778,8,UTC1237 8,1,25-May-11,21,2011
Y11P02611,185164,IDPH,KANE 01,30 W 040 BINNIE ROAD,CARPENTERSVILLE,60110,30 W 040 BINNIE ROAD_CARPENTERSVILLE_60110,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|KANE 01|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,13-Jun-11,Culex,PIPIENS/RESTUANS,UTC1250,GRAVID TRAP,IDPH,-88.27573,42.12153,152,UTC1250 152,1,25-May-11,21,2011
Y11P00237,183092,IDPH,IDPH 111,15524 130TH PLACE,LEMONT,60439,15524 130TH PLACE_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 111|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0863,GRAVID TRAP,IDPH,-87.997908,41.650382,071,UTC0863 071,1,26-May-11,21,2011
Y11P00238,183093,IDPH,IDPH 111,15524 130TH PLACE,LEMONT,60439,15524 130TH PLACE_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 111|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0863,GRAVID TRAP,IDPH,-87.997908,41.650382,072,UTC0863 072,1,26-May-11,21,2011
Y11P01740,184478,IDPH,IDPH 111,15524 130TH PLACE,LEMONT,60439,15524 130TH PLACE_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 111|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0863,GRAVID TRAP,IDPH,-87.997908,41.650382,078,UTC0863 078,1,26-May-11,21,2011
Y11P01741,184479,IDPH,IDPH 111,15524 130TH PLACE,LEMONT,60439,15524 130TH PLACE_LEMONT_60439,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 111|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0863,GRAVID TRAP,IDPH,-87.997908,41.650382,079,UTC0863 079,1,26-May-11,21,2011
Y11P00239,183094,IDPH,IDPH 101,5348 STONY CREEK DRIVE,OAK LAWN,60453,5348 STONY CREEK DRIVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 101|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0892,GRAVID TRAP,IDPH,-87.752938,41.699163,074,UTC0892 074,1,26-May-11,21,2011
Y11P01742,184480,IDPH,IDPH 101,5348 STONY CREEK DRIVE,OAK LAWN,60453,5348 STONY CREEK DRIVE_OAK LAWN_60453,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 101|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0892,GRAVID TRAP,IDPH,-87.752938,41.699163,080,UTC0892 080,1,26-May-11,21,2011
Y11P00235,183090,IDPH,KENDALL03,675 ROUTE 30,OSWEGO,60543,675 ROUTE 30_OSWEGO_60543,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|KENDALL03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0907,GRAVID TRAP,IDPH,-88.278741,41.713731,069,UTC0907 069,1,26-May-11,21,2011
Y11P00236,183091,IDPH,KENDALL03,675 ROUTE 30,OSWEGO,60543,675 ROUTE 30_OSWEGO_60543,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|KENDALL03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0907,GRAVID TRAP,IDPH,-88.278741,41.713731,070,UTC0907 070,1,26-May-11,21,2011
Y11P00240,183095,IDPH,KENDALL03,675 ROUTE 30,OSWEGO,60543,675 ROUTE 30_OSWEGO_60543,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|KENDALL03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0907,GRAVID TRAP,IDPH,-88.278741,41.713731,075,UTC0907 075,1,26-May-11,21,2011
Y11P01743,184481,IDPH,KENDALL03,675 ROUTE 30,OSWEGO,60543,675 ROUTE 30_OSWEGO_60543,KENDALL,KENDALL COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|KENDALL03|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0907,GRAVID TRAP,IDPH,-88.278741,41.713731,081,UTC0907 081,1,26-May-11,21,2011
Y11P00176,183035,DUPAGE COUNTY HEALTH DEPT,801,1717 Shagbark Court,NAPERVILLE,60540,1717 Shagbark Court_NAPERVILLE_60540,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|801|GRAVID TRAP,28,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0930,GRAVID TRAP,IDPH,-88.11702,41.738563,S11024,UTC0930 S11024,1,26-May-11,21,2011
Y11P00178,183037,DUPAGE COUNTY HEALTH DEPT,808,7036 DUPAGE DRIVE,WOODRIDGE,60517,7036 DUPAGE DRIVE_WOODRIDGE_60517,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|808|GRAVID TRAP,15,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0946,GRAVID TRAP,IDPH,-88.061927,41.76032,S11026,UTC0946 S11026,1,26-May-11,21,2011
Y11P00177,183036,DUPAGE COUNTY HEALTH DEPT,802,Sleepy Hollow & Brookwood,LISLE,60532,Sleepy Hollow & Brookwood_LISLE_60532,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|802|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0956,GRAVID TRAP,IDPH,-88.087313,41.773075,S11025,UTC0956 S11025,1,26-May-11,21,2011
Y11P00183,183042,DUPAGE COUNTY HEALTH DEPT,908,18w201 63rd Street,WESTMONT,60559,18w201 63rd Street_WESTMONT_60559,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|908|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0959,GRAVID TRAP,IDPH,-87.975961,41.773693,S11031,UTC0959 S11031,1,26-May-11,21,2011
Y11P00180,183039,DUPAGE COUNTY HEALTH DEPT,902,365 56th Street,CLARENDON HILLS,60514,365 56th Street_CLARENDON HILLS_60514,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|902|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0971,GRAVID TRAP,IDPH,-87.960698,41.78662,S11028,UTC0971 S11028,1,26-May-11,21,2011
Y11P00181,183040,DUPAGE COUNTY HEALTH DEPT,904,Lemont Rd,DARIEN,60559,Lemont Rd_DARIEN_60559,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|904|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0975,GRAVID TRAP,IDPH,-87.97683,41.79077,S11029,UTC0975 S11029,1,26-May-11,21,2011
Y11P00179,183038,DUPAGE COUNTY HEALTH DEPT,901,5231 Brookbank,DOWNERS GROVE,60515,5231 Brookbank_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|901|GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0977,GRAVID TRAP,IDPH,-88.016673,41.79259,S11027,UTC0977 S11027,1,26-May-11,21,2011
Y11P00182,183041,DUPAGE COUNTY HEALTH DEPT,907,244 Walnut Street,HINSDALE,60521,244 Walnut Street_HINSDALE_60521,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|907|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0989,GRAVID TRAP,IDPH,-87.933189,41.806112,S11030,UTC0989 S11030,1,26-May-11,21,2011
Y11P00234,183089,IDPH,IDPH 106,4400 PERSHING,DOWNERS GROVE,60515,4400 PERSHING_DOWNERS GROVE_60515,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 106|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0990,GRAVID TRAP,IDPH,-88.036737,41.806173,068,UTC0990 068,1,26-May-11,21,2011
Y11P00174,183033,DUPAGE COUNTY HEALTH DEPT,506,Morton Arb W/4100 Rt 53,LISLE,60532,Morton Arb W/4100 Rt 53_LISLE_60532,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|506|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC0994,GRAVID TRAP,IDPH,-88.087311,41.814018,S11022,UTC0994 S11022,1,26-May-11,21,2011
Y11P00175,183034,DUPAGE COUNTY HEALTH DEPT,607,920 Harger Rd.,OAK BROOK,60523,920 Harger Rd._OAK BROOK_60523,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|607|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-May-11,Culex,SP,UTC1023,GRAVID TRAP,IDPH,-87.942263,41.852266,S11023,UTC1023 S11023,1,26-May-11,21,2011
Y11P00241,183096,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,076,UTC1136 076,1,26-May-11,21,2011
Y11P00242,183097,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,41,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,077,UTC1136 077,1,26-May-11,21,2011
Y11P01744,184482,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,082,UTC1136 082,1,26-May-11,21,2011
Y11P01745,184483,IDPH,IDPH 06,7401 WEST LAWRENCE AVE.,HARWOOD HEIGHTS,60706,7401 WEST LAWRENCE AVE._HARWOOD HEIGHTS_60706,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|IDPH 06|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1136,GRAVID TRAP,IDPH,-87.812131,41.967093,083,UTC1136 083,1,26-May-11,21,2011
Y11P02052,184689,DUPAGE COUNTY HEALTH DEPT,506,Morton Arb W/4100 Rt 53,LISLE,60532,Morton Arb W/4100 Rt 53_LISLE_60532,DUPAGE,DUPAGE COUNTY HEALTH DEPT,GRAVID TRAP,DUPAGE COUNTY HEALTH DEPT|506|GRAVID TRAP,10,Female,RAMP WNV,NEGATIVE,0,28-Jun-11,Culex,SP,UTC0994,GRAVID TRAP,IDPH,-88.087311,41.814018,S11072,UTC0994 S11072,1,27-May-11,21,2011
Y11P00771,183553,North Shore MAD,NSG23,NILES FPD - NORDICA & FARGO,NILES,60714,NILES FPD - NORDICA & FARGO_NILES_60714,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG23|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1176,GRAVID TRAP,IDPH,-87.798462,42.01703,NS43,UTC1176 NS43,1,27-May-11,21,2011
Y11P00766,183548,North Shore MAD,NSG6,6600 Block KILBORN,LINCOLNWOOD,60712,6600 Block KILBORN_LINCOLNWOOD_60712,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG6|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1180,GRAVID TRAP,IDPH,-87.745233,42.02175,NS38,UTC1180 NS38,1,27-May-11,21,2011
Y11P00769,183551,North Shore MAD,NSG17,212 DEWEY,EVANSTON,60201,212 DEWEY_EVANSTON_60201,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG17|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1181,GRAVID TRAP,IDPH,-87.696433,42.022067,NS41,UTC1181 NS41,1,27-May-11,21,2011
Y11P00775,183557,North Shore MAD,NSG28,9000 GROSS POINT ROAD,SKOKIE,60077,9000 GROSS POINT ROAD_SKOKIE_60077,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG28|GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1202,GRAVID TRAP,IDPH,-87.75368,42.0441,NS47,UTC1202 NS47,1,27-May-11,21,2011
Y11P00774,183556,North Shore MAD,NSG27,3550 LAKE,SKOKIE,60076,3550 LAKE_SKOKIE_60076,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG27|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1203,GRAVID TRAP,IDPH,-87.71772,42.04461,NS46,UTC1203 NS46,1,27-May-11,21,2011
Y11P00764,183546,North Shore MAD,NSG3,PERKINS WOODS,EVANSTON,60201,PERKINS WOODS_EVANSTON_60201,COOK,EVANSTON HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG3|GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1212,GRAVID TRAP,IDPH,-87.7118,42.059166,NS36,UTC1212 NS36,1,27-May-11,21,2011
Y11P00763,183545,North Shore MAD,NSG2,GLENVIEW&HARLEM,GLENVIEW,60025,GLENVIEW&HARLEM_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG2|GRAVID TRAP,28,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1216,GRAVID TRAP,IDPH,-87.8036,42.067666,NS35,UTC1216 NS35,1,27-May-11,21,2011
Y11P00770,183552,North Shore MAD,NSG21,KEADY CENTER - SKOKIE&HIBBARD,WILMETTE,60091,KEADY CENTER - SKOKIE&HIBBARD_WILMETTE_60091,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG21|GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1219,GRAVID TRAP,IDPH,-87.751133,42.076717,NS42,UTC1219 NS42,1,27-May-11,21,2011
Y11P00765,183547,North Shore MAD,NSG5,4600 Block BRUMMEL,SKOKIE,60077,4600 Block BRUMMEL_SKOKIE_60077,COOK,SKOKIE HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG5|GRAVID TRAP,25,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1233,GRAVID TRAP,IDPH,-87.761766,42.097216,NS37,UTC1233 NS37,1,27-May-11,21,2011
Y11P00768,183550,North Shore MAD,NSG14,270 EUCLID - CROW ISLAND PARK,WINNETKA,60093,270 EUCLID - CROW ISLAND PARK_WINNETKA_60093,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG14|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1236,GRAVID TRAP,IDPH,-87.74885,42.098383,NS40,UTC1236 NS40,1,27-May-11,21,2011
Y11P00767,183549,North Shore MAD,NSG13,2900 PATRIOT BLVD,GLENVIEW,60025,2900 PATRIOT BLVD_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG13|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1242,GRAVID TRAP,IDPH,-87.821683,42.110783,NS39,UTC1242 NS39,1,27-May-11,21,2011
Y11P00772,183554,North Shore MAD,NSG24,SOMME WOODS,NORTHBROOK,60062,SOMME WOODS_NORTHBROOK_60062,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG24|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1252,GRAVID TRAP,IDPH,-87.84219,42.12548,NS44,UTC1252 NS44,1,27-May-11,21,2011
Y11P00773,183555,North Shore MAD,NSG26,GREENBAY ROAD - TURNBULL WOODS,GLENCOE,60022,GREENBAY ROAD - TURNBULL WOODS_GLENCOE_60022,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,North Shore MAD|NSG26|GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,31-May-11,Culex,PIPIENS/RESTUANS,UTC1257,GRAVID TRAP,IDPH,-87.77531,42.14952,NS45,UTC1257 NS45,1,27-May-11,21,2011
Y11P02618,185171,IDPH,MC002,903 E STONE CIRCLE,CRYSTAL LAKE,60039,903 E STONE CIRCLE_CRYSTAL LAKE_60039,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|MC002|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,13-Jun-11,Culex,PIPIENS/RESTUANS,UTC1288,GRAVID TRAP,IDPH,-88.30969,42.23063,157,UTC1288 157,1,29-May-11,22,2011
Y11P02622,185175,IDPH,MC002,903 E STONE CIRCLE,CRYSTAL LAKE,60039,903 E STONE CIRCLE_CRYSTAL LAKE_60039,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|MC002|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,13-Jun-11,Culex,PIPIENS/RESTUANS,UTC1288,GRAVID TRAP,IDPH,-88.30969,42.23063,160,UTC1288 160,1,29-May-11,22,2011
Y11P02619,185172,IDPH,MC004,990 LAKE AVE,WOODSTOCK,60098,990 LAKE AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|MC004|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,13-Jun-11,Culex,PIPIENS/RESTUANS,UTC1322,GRAVID TRAP,IDPH,-88.432891,42.303464,158,UTC1322 158,1,29-May-11,22,2011
Y11P02621,185174,IDPH,MC004,990 LAKE AVE,WOODSTOCK,60098,990 LAKE AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,IDPH|MC004|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,13-Jun-11,Culex,PIPIENS/RESTUANS,UTC1322,GRAVID TRAP,IDPH,-88.432891,42.303464,159,UTC1322 159,1,29-May-11,22,2011
Y11P00515,183324,Desplaines Valley MAD,rp,Roberts Rd. & 84th Pl.,JUSTICE,60458,Roberts Rd. & 84th Pl._JUSTICE_60458,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|rp|GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0929,GRAVID TRAP,IDPH,-87.81937,41.73735,dv30,UTC0929 dv30,1,30-May-11,22,2011
Y11P00516,183325,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|ws|GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0932,GRAVID TRAP,IDPH,-87.88511,41.73975,dv31,UTC0932 dv31,1,30-May-11,22,2011
Y11P00518,183327,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0951,GRAVID TRAP,IDPH,-87.85477,41.76822,dv33,UTC0951 dv33,1,30-May-11,22,2011
Y11P00519,183328,Desplaines Valley MAD,hk,8890 67TH ST.,HODGKINS,60525,8890 67TH ST._HODGKINS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|hk|GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0951,GRAVID TRAP,IDPH,-87.85477,41.76822,dv34,UTC0951 dv34,1,30-May-11,22,2011
Y11P00517,183326,Desplaines Valley MAD,lh,Franklin & 55th Pl.,LA GRANGE HIGHLANDS,60525,Franklin & 55th Pl._LA GRANGE HIGHLANDS_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lh|GRAVID TRAP,32,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0972,GRAVID TRAP,IDPH,-87.89658,41.78742,dv32,UTC0972 dv32,1,30-May-11,22,2011
Y11P00514,183323,Desplaines Valley MAD,su,7326 57th St.,SUMMIT,60501,7326 57th St._SUMMIT_60501,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|su|GRAVID TRAP,47,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0974,GRAVID TRAP,IDPH,-87.80536,41.78853,dv29,UTC0974 dv29,1,30-May-11,22,2011
Y11P00520,183329,Desplaines Valley MAD,lg,210 S. 8th Ave.,LA GRANGE,60525,210 S. 8th Ave._LA GRANGE_60525,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lg|GRAVID TRAP,23,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC0992,GRAVID TRAP,IDPH,-87.86581,41.81025,dv35,UTC0992 dv35,1,30-May-11,22,2011
Y11P00521,183330,Desplaines Valley MAD,lp,"FPD NURSERY, OGDEN & WOLF",LA GRANGE PARK,60526,"FPD NURSERY, OGDEN & WOLF_LA GRANGE PARK_60526",COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|lp|GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1000,GRAVID TRAP,IDPH,-87.89391,41.82378,dv36,UTC1000 dv36,1,30-May-11,22,2011
Y11P00522,183331,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1004,GRAVID TRAP,IDPH,-87.83992,41.83077,dv37,UTC1004 dv37,1,30-May-11,22,2011
Y11P00523,183332,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1004,GRAVID TRAP,IDPH,-87.83992,41.83077,dv38,UTC1004 dv38,1,30-May-11,22,2011
Y11P00524,183333,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1004,GRAVID TRAP,IDPH,-87.83992,41.83077,dv39,UTC1004 dv39,1,30-May-11,22,2011
Y11P00525,183334,Desplaines Valley MAD,br,First Ave. & 31st St.,BROOKFIELD,60513,First Ave. & 31st St._BROOKFIELD_60513,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,Desplaines Valley MAD|br|GRAVID TRAP,26,Female,RAMP WNV,NEGATIVE,0,01-Jun-11,Culex,PIPIENS/RESTUANS,UTC1004,GRAVID TRAP,IDPH,-87.83992,41.83077,dv40,UTC1004 dv40,1,30-May-11,22,2011
