UNIQUEKEY,OWNERID2,COLLECCITY,COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,LOGITUDE,LATITUDE,GENUS,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,COLLECYEAR,locationwk,yr_weeks
6  115 1143,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-88.112002,42.006212,Culex,1143,8/24/2006,34,2006,295134,200634
6  115 1186,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1186,8/27/2006,35,2006,295135,200635
6  115 1187,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-88.112002,42.006212,Culex,1187,8/27/2006,35,2006,295135,200635
6  115 1208,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,31,Female,PCRWNV,POSITIVE,1,-88.112002,42.006212,Culex,1208,8/28/2006,35,2006,295135,200635
6  115 1227,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,43,Female,PCRWNV,POSITIVE,1,-88.112002,42.006212,Culex,1227,8/29/2006,35,2006,295135,200635
6  115 1270,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1270,8/31/2006,35,2006,295135,200635
6  115 1300,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1300,9/4/2006,36,2006,295136,200636
6  115 1301,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,40,Female,PCRWNV,POSITIVE,1,-88.112002,42.006212,Culex,1301,9/4/2006,36,2006,295136,200636
6  115 1327,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1327,9/5/2006,36,2006,295136,200636
6  115 1369,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,20,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1369,9/7/2006,36,2006,295136,200636
6  115 1389,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,39,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1389,9/10/2006,37,2006,295137,200637
6  115 1426,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,27,Female,PCRWNV,POSITIVE,1,-88.112002,42.006212,Culex,1426,9/12/2006,37,2006,295137,200637
6  115 1441,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1441,9/13/2006,37,2006,295137,200637
6  115 1448,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,12,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1448,9/14/2006,37,2006,295137,200637
6  115 1462,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,62,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1462,9/17/2006,38,2006,295138,200638
6  115 1491,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1491,9/21/2006,38,2006,295138,200638
6  115 1499,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-88.112002,42.006212,Culex,1499,9/24/2006,39,2006,295139,200639
6  115 1514,2951,SCHAUMBURG,60193,COOK,GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,-88.112002,42.006212,Culex,1514,9/26/2006,39,2006,295139,200639
6  122 400-0047,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0047,6/8/2006,23,2006,250223,200623
6  122 400-0064,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0064,6/15/2006,24,2006,250224,200624
6  122 400-0233,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,23,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0233,6/29/2006,26,2006,250226,200626
6  122 400-0305,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,14,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0305,7/7/2006,27,2006,250227,200627
6  122 400-0377,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,15,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0377,7/13/2006,28,2006,250228,200628
6  122 400-0462,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,11,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0462,7/18/2006,29,2006,250229,200629
6  122 400-0640,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.106396,42.175811,Culex,400-0640,8/3/2006,31,2006,250231,200631
6  122 400-0641,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.106396,42.175811,Culex,400-0641,8/3/2006,31,2006,250231,200631
6  122 400-0642,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-88.106396,42.175811,Culex,400-0642,8/3/2006,31,2006,250231,200631
6  122 400-0643,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,37,Female,PCRWNV,POSITIVE,1,-88.106396,42.175811,Culex,400-0643,8/3/2006,31,2006,250231,200631
6  122 400-0707,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0707,8/10/2006,32,2006,250232,200632
6  122 400-0769,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0769,8/15/2006,33,2006,250233,200633
6  122 400-0845,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,5,Female,PCRWNV,POSITIVE,1,-88.106396,42.175811,Culex,400-0845,8/24/2006,34,2006,250234,200634
6  122 400-0989,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-0989,9/8/2006,36,2006,250236,200636
6  122 400-1041,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-1041,9/15/2006,37,2006,250237,200637
6  122 400-1070,2502,BARRINGTON,60010,LAKE,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-88.106396,42.175811,Culex,400-1070,9/19/2006,38,2006,250238,200638
6  126 4,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,4,5/30/2006,22,2006,132122,200622
6  126 3,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,3,5/30/2006,22,2006,132222,200622
6  126 14,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,1,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,14,6/7/2006,23,2006,132123,200623
6  126 13,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,13,6/7/2006,23,2006,132223,200623
6  126 24,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,24,6/14/2006,24,2006,132124,200624
6  126 26,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,26,6/14/2006,24,2006,132224,200624
6  126 35,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,35,6/21/2006,25,2006,132125,200625
6  126 34,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,34,6/21/2006,25,2006,132225,200625
6  126 44,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,44,6/28/2006,26,2006,132126,200626
6  126 47,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,47,6/28/2006,26,2006,132226,200626
6  126 58,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,58,7/5/2006,27,2006,132127,200627
6  126 55,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,55,7/5/2006,27,2006,132227,200627
6  126 65,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,38,Female,VECWNV,POSITIVE,1,-88.105374,41.828837,Culex,65,7/12/2006,28,2006,132128,200628
6  126 67,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,67,7/12/2006,28,2006,132228,200628
6  126 77,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,77,7/19/2006,29,2006,132129,200629
6  126 75,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,75,7/19/2006,29,2006,132229,200629
6  126 256,1321,WHEATON,60187,DUPAGE,GRAVID TRAP,49,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,256,7/26/2006,30,2006,132130,200630
6  126 257,1322,WHEATON,60187,DUPAGE,GRAVID TRAP,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,257,7/26/2006,30,2006,132230,200630
6  126 281,1321,WHEATON,60187,DUPAGE,OTHER,34,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,281,8/2/2006,31,2006,132131,200631
6  126 470,1322,WHEATON,60187,DUPAGE,OTHER,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,470,8/9/2006,32,2006,132232,200632
6  126 479,1322,WHEATON,60187,DUPAGE,OTHER,9,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,479,8/16/2006,33,2006,132233,200633
6  126 487,1321,WHEATON,60187,DUPAGE,OTHER,5,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,487,8/23/2006,34,2006,132134,200634
6  126 490,1322,WHEATON,60187,DUPAGE,OTHER,2,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,490,8/23/2006,34,2006,132234,200634
6  126 505,1322,WHEATON,60187,DUPAGE,OTHER,12,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,505,8/30/2006,35,2006,132235,200635
6  126 511,1321,WHEATON,60187,DUPAGE,OTHER,2,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,511,9/6/2006,36,2006,132136,200636
6  126 509,1322,WHEATON,60187,DUPAGE,OTHER,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,509,9/6/2006,36,2006,132236,200636
6  126 523,1321,WHEATON,60187,DUPAGE,OTHER,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,523,9/13/2006,37,2006,132137,200637
6  126 561,1321,WHEATON,60187,DUPAGE,OTHER,2,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,561,9/27/2006,39,2006,132139,200639
6  126 567,1321,WHEATON,60187,DUPAGE,OTHER,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,567,10/4/2006,40,2006,132140,200640
6  126 569,1322,WHEATON,60187,DUPAGE,OTHER,3,Female,VECWNV,NEGATIVE,0,-88.105374,41.828837,Culex,569,10/4/2006,40,2006,132240,200640
6  122 400-0030,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0030,6/8/2006,23,2006,395123,200623
6  122 400-0165,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0165,6/23/2006,25,2006,395125,200625
6  122 400-0229,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0229,6/29/2006,26,2006,395126,200626
6  122 400-0302,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0302,7/7/2006,27,2006,395127,200627
6  122 400-0375,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0375,7/13/2006,28,2006,395128,200628
6  122 400-0528,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0528,7/27/2006,30,2006,395130,200630
6  122 400-0657,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,-88.104043,42.268075,Culex,400-0657,8/3/2006,31,2006,395131,200631
6  122 400-0714,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0714,8/10/2006,32,2006,395132,200632
6  122 400-0775,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0775,8/15/2006,33,2006,395133,200633
6  122 400-0928,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0928,9/1/2006,35,2006,395135,200635
6  122 400-0986,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-0986,9/8/2006,36,2006,395136,200636
6  122 400-1038,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-1038,9/15/2006,37,2006,395137,200637
6  122 400-1068,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-1068,9/19/2006,38,2006,395138,200638
6  122 400-1125,3951,MUNDELEIN,60060,LAKE,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-88.104043,42.268075,Culex,400-1125,9/27/2006,39,2006,395139,200639
6  21  61,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,61,5/11/2006,19,2006,291619,200619
6  21  193,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,23,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,193,5/30/2006,22,2006,291622,200622
6  21  260,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,260,6/1/2006,22,2006,291622,200622
6  21  303,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,303,6/5/2006,23,2006,291623,200623
6  21  352,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,352,6/8/2006,23,2006,291623,200623
6  21  405,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,21,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,405,6/15/2006,24,2006,291624,200624
6  21  459,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,26,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,459,6/22/2006,25,2006,291625,200625
6  21  520,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,520,6/29/2006,26,2006,291626,200626
6  21  558,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,558,7/3/2006,27,2006,291627,200627
6  21  868,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,34,Female,VECWNV,POSITIVE,1,-88.102584,41.840284,Culex,868,8/3/2006,31,2006,291631,200631
6  21  912,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,25,Female,VECWNV,POSITIVE,1,-88.102584,41.840284,Culex,912,8/7/2006,32,2006,291632,200632
6  21  1031,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,21,Female,VECWNV,POSITIVE,1,-88.102584,41.840284,Culex,1031,8/21/2006,34,2006,291634,200634
6  21  1130,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,1130,8/31/2006,35,2006,291635,200635
6  21  1171,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,1171,9/11/2006,37,2006,291637,200637
6  21  1193,2916,WHEATON,60187,DUPAGE,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.102584,41.840284,Culex,1193,9/14/2006,37,2006,291637,200637
6  91  0630WCHD1,4660,JOLIET,60435,WILL,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD1,5/31/2006,22,2006,466022,200622
6  91  0630WCHD2,4660,JOLIET,60435,WILL,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD2,6/1/2006,22,2006,466022,200622
6  91  0630WCHD3,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD3,6/5/2006,23,2006,466023,200623
6  91  0630WCHD4,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD4,6/6/2006,23,2006,466023,200623
6  91  0630WCHD5,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD5,6/8/2006,23,2006,466023,200623
6  91  0630WCHD6,4660,JOLIET,60435,WILL,GRAVID TRAP,42,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD6,6/9/2006,23,2006,466023,200623
6  91  0630WCHD7,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD7,6/12/2006,24,2006,466024,200624
6  91  0630WCHD8,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD8,6/13/2006,24,2006,466024,200624
6  91  0630WCHD9,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD9,6/14/2006,24,2006,466024,200624
6  91  0630WCHD10,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD10,6/15/2006,24,2006,466024,200624
6  91  0630WCHD11,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD11,6/16/2006,24,2006,466024,200624
6  91  0630WCHD12,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD12,6/19/2006,25,2006,466025,200625
6  91  0630WCHD13,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD13,6/20/2006,25,2006,466025,200625
6  91  0630WCHD14,4660,JOLIET,60435,WILL,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD14,6/21/2006,25,2006,466025,200625
6  91  0630WCHD15,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD15,6/24/2006,25,2006,466025,200625
6  91  0630WCHD16,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD16,6/26/2006,26,2006,466026,200626
6  91  0630WCHD17,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD17,6/28/2006,26,2006,466026,200626
6  91  0630WCHD18,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD18,6/29/2006,26,2006,466026,200626
6  91  0630WCHD19,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD19,6/30/2006,26,2006,466026,200626
6  91  0630WCHD20,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD20,7/5/2006,27,2006,466027,200627
6  91  0630WCHD21,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD21,7/6/2006,27,2006,466027,200627
6  91  0630WCHD22,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD22,7/7/2006,27,2006,466027,200627
6  91  0630WCHD23,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD23,7/10/2006,28,2006,466028,200628
6  91  0630WCHD24,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD24,7/12/2006,28,2006,466028,200628
6  91  0630WCHD25,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD25,7/13/2006,28,2006,466028,200628
6  91  0630WCHD26,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD26,7/17/2006,29,2006,466029,200629
6  91  0630WCHD27,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD27,7/19/2006,29,2006,466029,200629
6  91  0630WCHD28,4660,JOLIET,60435,WILL,GRAVID TRAP,33,Female,VECWNV,POSITIVE,1,-88.098742,41.532427,Culex,0630WCHD28,7/20/2006,29,2006,466029,200629
6  91  0630WCHD29,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD29,7/21/2006,29,2006,466029,200629
6  91  0630WCHD30,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD30,7/25/2006,30,2006,466030,200630
6  91  0630WCHD31,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD31,7/27/2006,30,2006,466030,200630
6  91  0630WCHD32,4660,JOLIET,60435,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.098742,41.532427,Culex,0630WCHD32,7/31/2006,31,2006,466031,200631
6  91  0622WCHD1,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD1,5/17/2006,20,2006,313420,200620
6  91  0622WCHD2,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,11,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD2,5/22/2006,21,2006,313421,200621
6  91  0622WCHD3,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD3,5/23/2006,21,2006,313421,200621
6  91  0622WCHD4,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD4,5/31/2006,22,2006,313422,200622
6  91  0622WCHD5,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,44,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD5,5/31/2006,22,2006,313422,200622
6  91  0622WCHD6,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD6,6/1/2006,22,2006,313422,200622
6  91  0622WCHD7,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD7,6/5/2006,23,2006,313423,200623
6  91  0622WCHD8,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,46,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD8,6/6/2006,23,2006,313423,200623
6  91  0622WCHD9,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD9,6/7/2006,23,2006,313423,200623
6  91  0622WCHD10,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD10,6/8/2006,23,2006,313423,200623
6  91  0622WCHD11,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD11,6/9/2006,23,2006,313423,200623
6  91  0622WCHD12,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD12,6/12/2006,24,2006,313424,200624
6  91  0622WCHD13,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD13,6/13/2006,24,2006,313424,200624
6  91  0622WCHD14,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD14,6/14/2006,24,2006,313424,200624
6  91  0622WCHD15,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD15,6/15/2006,24,2006,313424,200624
6  91  0622WCHD17,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD17,6/19/2006,25,2006,313425,200625
6  91  0622WCHD18,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD18,6/20/2006,25,2006,313425,200625
6  91  0622WCHD19,3134,ROMEOVILLE,60446,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.088322,41.656482,Culex,0622WCHD19,6/23/2006,25,2006,313425,200625
