UNIQUEKEY,OWNERID2,COLLECCITY,COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,LOGITUDE,LATITUDE,GENUS,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,COLLECYEAR,locationwk,yr_weeks
5  116 RT14,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT14,6/8/2005,23,2005,293323,200523
5  116 RT18,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT18,6/15/2005,24,2005,293324,200524
5  116 RT22,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT22,6/22/2005,25,2005,293325,200525
5  116 RT26,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT26,6/29/2005,26,2005,293326,200526
5  116 RT30,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT30,7/6/2005,27,2005,293327,200527
5  116 RT34,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT34,7/13/2005,28,2005,293328,200528
5  116 RT38,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT38,7/20/2005,29,2005,293329,200529
5  116 RT42,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT42,7/27/2005,30,2005,293330,200530
5  116 RT46,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT46,8/3/2005,31,2005,293331,200531
5  116 RT51,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT51,8/10/2005,32,2005,293332,200532
5  116 RT54,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT54,8/17/2005,33,2005,293333,200533
5  116 RT55,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,41,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT55,8/17/2005,33,2005,293333,200533
5  116 RT58,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT58,8/24/2005,34,2005,293334,200534
5  116 RT62,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT62,8/31/2005,35,2005,293335,200535
5  116 RT66,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT66,9/7/2005,36,2005,293336,200536
5  116 RT70,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT70,9/14/2005,37,2005,293337,200537
5  116 RT73,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT73,9/19/2005,38,2005,293338,200538
5  116 RT74,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT74,9/21/2005,38,2005,293338,200538
5  116 RT78,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.227484,41.283297,Culex,RT78,9/26/2005,39,2005,293339,200539
5  116 RT80,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.227484,41.283297,Culex,RT80,9/28/2005,39,2005,293339,200539
5  116 RT83,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT83,10/3/2005,40,2005,293340,200540
5  116 RT85,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT85,10/5/2005,40,2005,293340,200540
5  116 RT88,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT88,10/12/2005,41,2005,293341,200541
5  116 RT93,2933,BRAIDWOOD,60408,WILL,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-88.227484,41.283297,Culex,RT93,10/19/2005,42,2005,293342,200542
5  21  7,548,WAYNE,60184,DUPAGE,GRAVID TRAP,37,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,7,5/9/2005,19,2005,54819,200519
5  21  185,548,WAYNE,60184,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,185,5/23/2005,21,2005,54821,200521
5  21  186,548,WAYNE,60184,DUPAGE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.216101,41.949496,Culex,186,5/23/2005,21,2005,54821,200521
5  21  239,548,WAYNE,60184,DUPAGE,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,239,5/24/2005,21,2005,54821,200521
5  21  259,548,WAYNE,60184,DUPAGE,GRAVID TRAP,48,Female,VECWNV,POSITIVE,1,-88.216101,41.949496,Culex,259,5/31/2005,22,2005,54822,200522
5  21  286,548,WAYNE,60184,DUPAGE,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,286,6/2/2005,22,2005,54822,200522
5  21  307,548,WAYNE,60184,DUPAGE,GRAVID TRAP,54,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,307,6/6/2005,23,2005,54823,200523
5  21  350,548,WAYNE,60184,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,350,6/9/2005,23,2005,54823,200523
5  21  398,548,WAYNE,60184,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,398,6/20/2005,25,2005,54825,200525
5  21  417,548,WAYNE,60184,DUPAGE,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,417,6/23/2005,25,2005,54825,200525
5  21  454,548,WAYNE,60184,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,454,6/27/2005,26,2005,54826,200526
5  21  455,548,WAYNE,60184,DUPAGE,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,455,6/27/2005,26,2005,54826,200526
5  21  859,548,WAYNE,60184,DUPAGE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.216101,41.949496,Culex,859,8/4/2005,31,2005,54831,200531
5  21  860,548,WAYNE,60184,DUPAGE,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.216101,41.949496,Culex,860,8/4/2005,31,2005,54831,200531
5  21  900,548,WAYNE,60184,DUPAGE,GRAVID TRAP,25,Female,VECWNV,POSITIVE,1,-88.216101,41.949496,Culex,900,8/8/2005,32,2005,54832,200532
5  21  933,548,WAYNE,60184,DUPAGE,GRAVID TRAP,42,Female,VECWNV,POSITIVE,1,-88.216101,41.949496,Culex,933,8/11/2005,32,2005,54832,200532
5  21  1157,548,WAYNE,60184,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,1157,9/6/2005,36,2005,54836,200536
5  21  1238,548,WAYNE,60184,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,1238,9/12/2005,37,2005,54837,200537
5  21  1291,548,WAYNE,60184,DUPAGE,GRAVID TRAP,16,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,1291,9/15/2005,37,2005,54837,200537
5  21  1408,548,WAYNE,60184,DUPAGE,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,1408,9/26/2005,39,2005,54839,200539
5  21  1458,548,WAYNE,60184,DUPAGE,GRAVID TRAP,37,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,1458,10/10/2005,41,2005,54841,200541
5  21  1476,548,WAYNE,60184,DUPAGE,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,1476,10/17/2005,42,2005,54842,200542
5  21  1511,548,WAYNE,60184,DUPAGE,GRAVID TRAP,24,Female,VECWNV,NEGATIVE,0,-88.216101,41.949496,Culex,1511,10/31/2005,44,2005,54844,200544
5  91  0520WCHD1,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD1,5/31/2005,22,2005,313322,200522
5  91  0520WCHD2,3133,JOLIET,60431,WILL,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD2,6/1/2005,22,2005,313322,200522
5  91  0520WCHD3,3133,JOLIET,60431,WILL,GRAVID TRAP,9,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD3,6/2/2005,22,2005,313322,200522
5  91  0520WCHD4,3133,JOLIET,60431,WILL,GRAVID TRAP,10,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD4,6/3/2005,22,2005,313322,200522
5  91  0520WCHD5,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD5,6/6/2005,23,2005,313323,200523
5  91  0520WCHD6,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD6,6/7/2005,23,2005,313323,200523
5  91  0520WCHD7,3133,JOLIET,60431,WILL,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD7,6/8/2005,23,2005,313323,200523
5  91  0520WCHD8,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD8,6/9/2005,23,2005,313323,200523
5  91  0520WCHD9,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD9,6/10/2005,23,2005,313323,200523
5  91  0520WCHD10,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD10,6/13/2005,24,2005,313324,200524
5  91  0520WCHD11,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD11,6/14/2005,24,2005,313324,200524
5  91  0520WCHD12,3133,JOLIET,60431,WILL,GRAVID TRAP,43,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD12,6/15/2005,24,2005,313324,200524
5  91  0520WCHD13,3133,JOLIET,60431,WILL,GRAVID TRAP,36,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD13,6/16/2005,24,2005,313324,200524
5  91  0520WCHD14,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD14,6/17/2005,24,2005,313324,200524
5  91  0520WCHD15,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD15,6/20/2005,25,2005,313325,200525
5  91  0520WCHD16,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD16,6/21/2005,25,2005,313325,200525
5  91  0521WCHD6,3133,JOLIET,60431,WILL,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0521WCHD6,6/21/2005,25,2005,313325,200525
5  91  0520WCHD17,3133,JOLIET,60431,WILL,GRAVID TRAP,47,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD17,6/22/2005,25,2005,313325,200525
5  91  0520WCHD18,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD18,6/24/2005,25,2005,313325,200525
5  91  0520WCHD19,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD19,6/27/2005,26,2005,313326,200526
5  91  05020WCHD2,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,05020WCHD2,6/28/2005,26,2005,313326,200526
5  91  0520WCHD20,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD20,6/28/2005,26,2005,313326,200526
5  91  0520WCHD21,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD21,6/29/2005,26,2005,313326,200526
5  91  0520WCHD22,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD22,6/30/2005,26,2005,313326,200526
5  91  0520WCHD23,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD23,7/1/2005,26,2005,313326,200526
5  91  0520WCHD24,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD24,7/5/2005,27,2005,313327,200527
5  91  0520WCHD25,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD25,7/7/2005,27,2005,313327,200527
5  91  0520WCHD26,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD26,7/11/2005,28,2005,313328,200528
5  91  0520WCHD27,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD27,7/13/2005,28,2005,313328,200528
5  91  0520WCHD28,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD28,7/15/2005,28,2005,313328,200528
5  91  0520WCHD29,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD29,7/18/2005,29,2005,313329,200529
5  91  0520WCHD30,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD30,7/20/2005,29,2005,313329,200529
5  91  0520WCHD31,3133,JOLIET,60431,WILL,GRAVID TRAP,6,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD31,7/22/2005,29,2005,313329,200529
5  91  0520WCHD32,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD32,7/25/2005,30,2005,313330,200530
5  91  0520WCHD33,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD33,7/27/2005,30,2005,313330,200530
5  91  0520WCHD34,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD34,7/29/2005,30,2005,313330,200530
5  91  0520WCHD35,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD35,8/1/2005,31,2005,313331,200531
5  91  0520WCHD36,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD36,8/3/2005,31,2005,313331,200531
5  91  0520WCHD37,3133,JOLIET,60431,WILL,GRAVID TRAP,45,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD37,8/5/2005,31,2005,313331,200531
5  91  0520WCHD38,3133,JOLIET,60431,WILL,GRAVID TRAP,38,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD38,8/8/2005,32,2005,313332,200532
5  91  0520WCHD39,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD39,8/10/2005,32,2005,313332,200532
5  91  0520WCHD40,3133,JOLIET,60431,WILL,GRAVID TRAP,40,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD40,8/12/2005,32,2005,313332,200532
5  91  0520WCHD41,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD41,8/15/2005,33,2005,313333,200533
5  91  0520WCHD42,3133,JOLIET,60431,WILL,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD42,8/17/2005,33,2005,313333,200533
5  91  0520WCHD43,3133,JOLIET,60431,WILL,GRAVID TRAP,20,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD43,8/19/2005,33,2005,313333,200533
5  91  0520WCHD44,3133,JOLIET,60431,WILL,GRAVID TRAP,22,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD44,8/23/2005,34,2005,313334,200534
5  91  0520WCHD45,3133,JOLIET,60431,WILL,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD45,8/25/2005,34,2005,313334,200534
5  91  0520WCHD46,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD46,8/30/2005,35,2005,313335,200535
5  91  0520WCHD47,3133,JOLIET,60431,WILL,GRAVID TRAP,32,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD47,9/1/2005,35,2005,313335,200535
5  91  0520WCHD48,3133,JOLIET,60431,WILL,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD48,9/6/2005,36,2005,313336,200536
5  91  0520WCHD49,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD49,9/8/2005,36,2005,313336,200536
5  91  0520WCHD50,3133,JOLIET,60431,WILL,GRAVID TRAP,29,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD50,9/13/2005,37,2005,313337,200537
5  91  0520WCHD51,3133,JOLIET,60431,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD51,9/15/2005,37,2005,313337,200537
5  91  0520WCHD52,3133,JOLIET,60431,WILL,GRAVID TRAP,35,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD52,9/20/2005,38,2005,313338,200538
5  91  0520WCHD53,3133,JOLIET,60431,WILL,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD53,9/22/2005,38,2005,313338,200538
5  91  0520WCHD54,3133,JOLIET,60431,WILL,GRAVID TRAP,27,Female,VECWNV,POSITIVE,1,-88.214777,41.508697,Culex,0520WCHD54,9/27/2005,39,2005,313339,200539
5  91  0520WCHD55,3133,JOLIET,60431,WILL,GRAVID TRAP,13,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD55,9/29/2005,39,2005,313339,200539
5  91  0520WCHD56,3133,JOLIET,60431,WILL,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.214777,41.508697,Culex,0520WCHD56,10/4/2005,40,2005,313340,200540
5  122 300-1098,4077,MCCULLOM LAKE,60050,MCHENRY,GRAVID TRAP,12,Female,VECWNV,POSITIVE,1,-88.214278,42.403815,Culex,300-1098,9/14/2005,37,2005,407737,200537
5  116 RT 001,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT 001,5/18/2005,20,2005,125020,200520
5  116 RT 005,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT 005,5/18/2005,20,2005,125020,200520
5  116 RT008,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT008,6/1/2005,22,2005,125022,200522
5  116 RT12,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT12,6/8/2005,23,2005,125023,200523
5  116 RT16,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT16,6/15/2005,24,2005,125024,200524
5  116 RT20,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT20,6/22/2005,25,2005,125025,200525
5  116 RT24,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,48,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT24,6/29/2005,26,2005,125026,200526
5  116 RT28,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT28,7/6/2005,27,2005,125027,200527
5  116 RT32,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT32,7/13/2005,28,2005,125028,200528
5  116 RT36,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,31,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT36,7/20/2005,29,2005,125029,200529
5  116 RT40,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT40,7/27/2005,30,2005,125030,200530
5  116 RT44,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,27,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT44,8/3/2005,31,2005,125031,200531
5  116 RT48,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT48,8/10/2005,32,2005,125032,200532
5  116 RT49,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT49,8/10/2005,32,2005,125032,200532
5  116 RT52,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,39,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT52,8/17/2005,33,2005,125033,200533
5  116 RT56,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,32,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT56,8/24/2005,34,2005,125034,200534
5  116 RT60,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,30,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT60,8/31/2005,35,2005,125035,200535
5  116 RT64,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT64,9/7/2005,36,2005,125036,200536
5  116 RT68,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,12,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT68,9/14/2005,37,2005,125037,200537
5  116 RT76,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT76,9/28/2005,39,2005,125039,200539
5  116 RT81,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT81,10/5/2005,40,2005,125040,200540
5  116 RT86,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT86,10/12/2005,41,2005,125041,200541
5  116 RT90,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,50,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT90,10/17/2005,42,2005,125042,200542
5  116 RT91,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,2,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT91,10/19/2005,42,2005,125042,200542
5  116 RT95,1250,BRAIDWOOD,60408,WILL,GRAVID TRAP,18,Female,VECWNV,NEGATIVE,0,-88.212894,41.280227,Culex,RT95,10/26/2005,43,2005,125043,200543
5  91  0504WCHD1,1267,JOLIET,60435,WILL,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD1,5/27/2005,21,2005,126721,200521
5  91  0504WCHD2,1267,JOLIET,60435,WILL,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD2,6/2/2005,22,2005,126722,200522
5  91  0504WCHD3,1267,JOLIET,60435,WILL,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD3,6/2/2005,22,2005,126722,200522
5  91  0504WCHD4,1267,JOLIET,60435,WILL,GRAVID TRAP,19,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD4,6/7/2005,23,2005,126723,200523
5  91  0504WCHD5,1267,JOLIET,60435,WILL,GRAVID TRAP,15,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD5,6/7/2005,23,2005,126723,200523
5  91  0504WCHD6,1267,JOLIET,60435,WILL,GRAVID TRAP,4,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD6,6/8/2005,23,2005,126723,200523
5  91  0504WCHD7,1267,JOLIET,60435,WILL,GRAVID TRAP,5,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD7,6/9/2005,23,2005,126723,200523
5  91  0504WCHD8,1267,JOLIET,60435,WILL,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD8,6/10/2005,23,2005,126723,200523
5  91  0504WCHD10,1267,JOLIET,60435,WILL,GRAVID TRAP,28,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD10,6/13/2005,24,2005,126724,200524
5  91  0504WCHD11,1267,JOLIET,60435,WILL,GRAVID TRAP,17,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD11,6/15/2005,24,2005,126724,200524
5  91  0504WCHD12,1267,JOLIET,60435,WILL,GRAVID TRAP,14,Female,VECWNV,NEGATIVE,0,-88.2107,41.342383,Culex,0504WCHD12,6/17/2005,24,2005,126724,200524
