OBJECTID,ORGANIZATION,LOCATEID,COLLECADDRES,COLLECCITY,COLLECZIP,COMP_ADDR,FIPSCOUNTY,JURISDNAME,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,ISPOS,TESTDATE,GENUS,SPECIES,LL_Source,LOGITUDE,LATITUDE,COLLECSAMPLEID,COLLECDATE,WEEK_NEW,NUMTESTS,UniqueID
229225,KANE COUNTY HEALTH DEPT,WNV-2013-010,1200 L.W. BESINGER WAY,CARPENTERSVILLE,60110,1200 L.W. BESINGER WAY_CARPENTERSVILLE_60110,KANE,KANE COUNTY HEALTH DEPT,GRAVID TRAP,3,Female,RAMP WNV,NEGATIVE,0,19-Jun-13,Culex,SP,GISSA,-88.2646,42.1177,201300110,17-Jun-13,25,1,WNV-2013-010_201300110
222857,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,19-Jun-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv301,16-Jun-13,25,1,ws_dv301
222858,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,19-Jun-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv302,16-Jun-13,25,1,ws_dv302
222859,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,19-Jun-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv303,16-Jun-13,25,1,ws_dv303
222860,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,33,Female,RAMP WNV,NEGATIVE,0,19-Jun-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv304,16-Jun-13,25,1,ws_dv304
224195,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,2-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv352,17-Jun-13,25,2,ws_dv352
224196,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,2-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv353,17-Jun-13,25,2,ws_dv353
224197,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,2-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv354,17-Jun-13,25,2,ws_dv354
224205,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,2-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv362,18-Jun-13,25,2,ws_dv362
224206,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,2-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv363,18-Jun-13,25,2,ws_dv363
224228,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,2-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv385,20-Jun-13,25,2,ws_dv385
224229,Desplaines Valley MAD,ws,8261 Willow Springs Rd.,WILLOW SPRINGS,60480,8261 Willow Springs Rd._WILLOW SPRINGS_60480,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,2-Jul-13,Culex,PIPIENS/RESTUANS,IDPH,-87.88511,41.73975,dv386,20-Jun-13,25,2,ws_dv386
224685,COOK COUNTY HEALTH DEPT,1,177TH & 62 AVENUE,TINLEY PARK,60477,177TH & 62 AVENUE_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,17,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,GISSA,-87.76966,41.5698,234,24-Jun-13,26,1,1_234
223833,Reed Township MAD,01,1150 N. DIVISION ST.,BRAIDWOOD,60408,1150 N. DIVISION ST._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,PIPIENS,IDPH,-88.134104,41.170373,RT029,26-Jun-13,26,1,01_RT029
223835,Reed Township MAD,01,1150 N. DIVISION ST.,BRAIDWOOD,60408,1150 N. DIVISION ST._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,PIPIENS,IDPH,-88.134104,41.170373,RT030,26-Jun-13,26,1,01_RT030
225154,COOK COUNTY HEALTH DEPT,1,177TH & 62 AVENUE,TINLEY PARK,60477,177TH & 62 AVENUE_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,12,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,GISSA,-87.76966,41.5698,259,26-Jun-13,26,1,1_259
224725,MCHENRY COUNTY HEALTH DEPT,1,2200 SEMINARY AVE,WOODSTOCK,60098,2200 SEMINARY AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.43831,42.34064,2002013,28-Jun-13,26,1,1_2002013
224726,MCHENRY COUNTY HEALTH DEPT,1,2200 SEMINARY AVE,WOODSTOCK,60098,2200 SEMINARY AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.43831,42.34064,2012013,28-Jun-13,26,1,1_2012013
224727,MCHENRY COUNTY HEALTH DEPT,1,2200 SEMINARY AVE,WOODSTOCK,60098,2200 SEMINARY AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.43831,42.34064,2022013,28-Jun-13,26,1,1_2022013
224728,MCHENRY COUNTY HEALTH DEPT,1,2200 SEMINARY AVE,WOODSTOCK,60098,2200 SEMINARY AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.43831,42.34064,2032013,28-Jun-13,26,1,1_2032013
224729,MCHENRY COUNTY HEALTH DEPT,1,2200 SEMINARY AVE,WOODSTOCK,60098,2200 SEMINARY AVE_WOODSTOCK_60098,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.43831,42.34064,2042013,28-Jun-13,26,1,1_2042013
225221,Reed Township MAD,01,1150 N. DIVISION ST.,BRAIDWOOD,60408,1150 N. DIVISION ST._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,PIPIENS,IDPH,-88.134104,41.170373,RT039,28-Jun-13,26,1,01_RT039
225195,COOK COUNTY HEALTH DEPT,1,177TH & 62 AVENUE,TINLEY PARK,60477,177TH & 62 AVENUE_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,GISSA,-87.76966,41.5698,300,28-Jun-13,26,1,1_300
223837,Reed Township MAD,02,24727 WEST AMENITY DRIVE,WILMINGTON,60481,24727 WEST AMENITY DRIVE_WILMINGTON_60481,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,PIPIENS,IDPH,-88.122952,41.171356,RT031,26-Jun-13,26,1,02_RT031
223839,Reed Township MAD,02,24727 WEST AMENITY DRIVE,WILMINGTON,60481,24727 WEST AMENITY DRIVE_WILMINGTON_60481,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,PIPIENS,IDPH,-88.122952,41.171356,RT032,26-Jun-13,26,1,02_RT032
223840,Reed Township MAD,03,373 S. CEMETERY RD.,BRAIDWOOD,60408,373 S. CEMETERY RD._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,PIPIENS,IDPH,-88.122602,41.150422,RT033,26-Jun-13,26,1,03_RT033
225216,Reed Township MAD,03,373 S. CEMETERY RD.,BRAIDWOOD,60408,373 S. CEMETERY RD._BRAIDWOOD_60408,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,PIPIENS,IDPH,-88.122602,41.150422,RT034,28-Jun-13,26,1,03_RT034
223831,Reed Township MAD,04,786 E. SMITH RD,GODLEY,60407,786 E. SMITH RD_GODLEY_60407,WILL,WILL COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,PIPIENS,IDPH,-88.140802,41.135103,RT028,26-Jun-13,26,1,04_RT028
225206,COOK COUNTY HEALTH DEPT,8,1421 MILWAUKEE,GLENVIEW,60025,1421 MILWAUKEE_GLENVIEW_60025,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,16,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,GISSA,-87.864734,42.081525,311,28-Jun-13,26,1,8_311
224680,COOK COUNTY HEALTH DEPT,10,2930 LEE STREET,MELROSE PARK,60160,2930 LEE STREET_MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,GISSA,-87.894559,41.931243,230,24-Jun-13,26,1,10_230
225169,COOK COUNTY HEALTH DEPT,10,2930 LEE STREET,MELROSE PARK,60160,2930 LEE STREET_MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,GISSA,-87.894559,41.931243,274,26-Jun-13,26,1,10_274
225172,COOK COUNTY HEALTH DEPT,10,2930 LEE STREET,MELROSE PARK,60160,2930 LEE STREET_MELROSE PARK_60160,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,18,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,GISSA,-87.894559,41.931243,277,28-Jun-13,26,1,10_277
224669,COOK COUNTY HEALTH DEPT,11,28 TH & WISCONSIN,BERWYN,60402,28 TH & WISCONSIN_BERWYN_60402,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,IDPH,-87.80062,41.84125,220,24-Jun-13,26,1,11_220
225168,COOK COUNTY HEALTH DEPT,11,28 TH & WISCONSIN,BERWYN,60402,28 TH & WISCONSIN_BERWYN_60402,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,IDPH,-87.80062,41.84125,273,26-Jun-13,26,1,11_273
225175,COOK COUNTY HEALTH DEPT,11,28 TH & WISCONSIN,BERWYN,60402,28 TH & WISCONSIN_BERWYN_60402,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,IDPH,-87.80062,41.84125,280,28-Jun-13,26,1,11_280
224675,COOK COUNTY HEALTH DEPT,12,JUDD STREET & IRVING PARK ROAD,SCHILLER PARK,60176,JUDD STREET & IRVING PARK ROAD_SCHILLER PARK_60176,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,GISSA,-87.87712,41.95631,226,24-Jun-13,26,1,12_226
225166,COOK COUNTY HEALTH DEPT,12,JUDD STREET & IRVING PARK ROAD,SCHILLER PARK,60176,JUDD STREET & IRVING PARK ROAD_SCHILLER PARK_60176,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,GISSA,-87.87712,41.95631,271,26-Jun-13,26,1,12_271
225178,COOK COUNTY HEALTH DEPT,12,JUDD STREET & IRVING PARK ROAD,SCHILLER PARK,60176,JUDD STREET & IRVING PARK ROAD_SCHILLER PARK_60176,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,GISSA,-87.87712,41.95631,283,28-Jun-13,26,1,12_283
224731,MCHENRY COUNTY HEALTH DEPT,15,3702 US HIGHWAY 14,CRYSTAL LAKE,60014,3702 US HIGHWAY 14_CRYSTAL LAKE_60014,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.26823,42.2226,2062013,28-Jun-13,26,1,15_2062013
224673,COOK COUNTY HEALTH DEPT,17,2350 17TH AVENUE & FULLERTON AVENUE,FRANKLIN PARK,60131,2350 17TH AVENUE & FULLERTON AVENUE_FRANKLIN PARK_60131,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,IDPH,-87.855546,41.922432,224,24-Jun-13,26,1,17_224
225167,COOK COUNTY HEALTH DEPT,17,2350 17TH AVENUE & FULLERTON AVENUE,FRANKLIN PARK,60131,2350 17TH AVENUE & FULLERTON AVENUE_FRANKLIN PARK_60131,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,IDPH,-87.855546,41.922432,272,26-Jun-13,26,1,17_272
224732,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2072013,28-Jun-13,26,1,17_2072013
224733,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2082013,28-Jun-13,26,1,17_2082013
224734,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2092013,28-Jun-13,26,1,17_2092013
224735,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2102013,28-Jun-13,26,1,17_2102013
224736,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2112013,28-Jun-13,26,1,17_2112013
224737,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2122013,28-Jun-13,26,1,17_2122013
224738,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,11,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2132013,28-Jun-13,26,1,17_2132013
224739,MCHENRY COUNTY HEALTH DEPT,17,1215 HILLCREST AVE.,FOX RIVER GROVE,60021,1215 HILLCREST AVE._FOX RIVER GROVE_60021,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.23534,42.19053,2142013,28-Jun-13,26,1,17_2142013
225173,COOK COUNTY HEALTH DEPT,17,2350 17TH AVENUE & FULLERTON AVENUE,FRANKLIN PARK,60131,2350 17TH AVENUE & FULLERTON AVENUE_FRANKLIN PARK_60131,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,IDPH,-87.855546,41.922432,278,28-Jun-13,26,1,17_278
224683,COOK COUNTY HEALTH DEPT,18,18111 PATRICK AVENUE,COUNTRY CLUB HILLS,60477,18111 PATRICK AVENUE_COUNTRY CLUB HILLS_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,GISSA,-87.728181,41.561532,233,24-Jun-13,26,1,18_233
225160,COOK COUNTY HEALTH DEPT,18,18111 PATRICK AVENUE,COUNTRY CLUB HILLS,60477,18111 PATRICK AVENUE_COUNTRY CLUB HILLS_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,GISSA,-87.728181,41.561532,265,26-Jun-13,26,1,18_265
225194,COOK COUNTY HEALTH DEPT,18,18111 PATRICK AVENUE,COUNTRY CLUB HILLS,60477,18111 PATRICK AVENUE_COUNTRY CLUB HILLS_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,GISSA,-87.728181,41.561532,299,28-Jun-13,26,1,18_299
224740,MCHENRY COUNTY HEALTH DEPT,19,10317 FREEMAN ROAD,HEBRON,60034,10317 FREEMAN ROAD_HEBRON_60034,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.43285,42.47678,2152013,28-Jun-13,26,1,19_2152013
224741,MCHENRY COUNTY HEALTH DEPT,19,10317 FREEMAN ROAD,HEBRON,60034,10317 FREEMAN ROAD_HEBRON_60034,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.43285,42.47678,2162013,28-Jun-13,26,1,19_2162013
224692,COOK COUNTY HEALTH DEPT,21,15405 KENTON AVE,OAK FOREST,60452,15405 KENTON AVE_OAK FOREST_60452,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,30,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,GISSA,-87.731827,41.612517,240,24-Jun-13,26,1,21_240
225157,COOK COUNTY HEALTH DEPT,21,15405 KENTON AVE,OAK FOREST,60452,15405 KENTON AVE_OAK FOREST_60452,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,GISSA,-87.731827,41.612517,262,26-Jun-13,26,1,21_262
224742,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.31541,42.18941,2172013,28-Jun-13,26,1,21_2172013
224743,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.31541,42.18941,2182013,28-Jun-13,26,1,21_2182013
224744,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.31541,42.18941,2192013,28-Jun-13,26,1,21_2192013
224745,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.31541,42.18941,2202013,28-Jun-13,26,1,21_2202013
224746,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.31541,42.18941,2222013,28-Jun-13,26,1,21_2222013
224747,MCHENRY COUNTY HEALTH DEPT,21,515 PLUM ST,LAKE IN THE HILL,60156,515 PLUM ST_LAKE IN THE HILL_60156,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,28-Jun-13,Culex,SP,IDPH,-88.31541,42.18941,2242013,28-Jun-13,26,1,21_2242013
225190,COOK COUNTY HEALTH DEPT,21,15405 KENTON AVE,OAK FOREST,60452,15405 KENTON AVE_OAK FOREST_60452,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,GISSA,-87.731827,41.612517,295,28-Jun-13,26,1,21_295
224686,COOK COUNTY HEALTH DEPT,24,6942 W 171 ST,TINLEY PARK,60477,6942 W 171 ST_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,39,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,IDPH,-87.790546,41.580589,235,24-Jun-13,26,1,24_235
224710,COOK COUNTY HEALTH DEPT,24,6942 W 171 ST,TINLEY PARK,60477,6942 W 171 ST_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,IDPH,-87.790546,41.580589,258,26-Jun-13,26,1,24_258
224730,MCHENRY COUNTY HEALTH DEPT,24,1415 N INDUSTRIAL DRIVE,MCHENRY,60050,1415 N INDUSTRIAL DRIVE_MCHENRY_60050,MCHENRY,MCHENRY COUNTY HEALTH DEPT,GRAVID TRAP,28,Female,RAMP WNV,NEGATIVE,0,3-Jul-13,Culex,SP,IDPH,-88.278436,42.349945,2052013,28-Jun-13,26,1,24_2052013
225196,COOK COUNTY HEALTH DEPT,24,6942 W 171 ST,TINLEY PARK,60477,6942 W 171 ST_TINLEY PARK_60477,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,IDPH,-87.790546,41.580589,301,28-Jun-13,26,1,24_301
224364,COOK COUNTY HEALTH DEPT,25,9809 W 98TH ST,CHICAGO RIDGE,60415,9809 W 98TH ST_CHICAGO RIDGE_60415,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,IDPH,-87.790602,41.713899,211,24-Jun-13,26,1,25_211
224705,COOK COUNTY HEALTH DEPT,25,9809 W 98TH ST,CHICAGO RIDGE,60415,9809 W 98TH ST_CHICAGO RIDGE_60415,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,IDPH,-87.790602,41.713899,253,26-Jun-13,26,1,25_253
225182,COOK COUNTY HEALTH DEPT,25,9809 W 98TH ST,CHICAGO RIDGE,60415,9809 W 98TH ST_CHICAGO RIDGE_60415,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,IDPH,-87.790602,41.713899,287,28-Jun-13,26,1,25_287
224363,COOK COUNTY HEALTH DEPT,30,7921 W. 101ST STREET,PALOS HILLS,60465,7921 W. 101ST STREET_PALOS HILLS_60465,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,25-Jun-13,Culex,SP,GISSA,-87.815516,41.707639,210,24-Jun-13,26,1,30_210
224703,COOK COUNTY HEALTH DEPT,30,7921 W. 101ST STREET,PALOS HILLS,60465,7921 W. 101ST STREET_PALOS HILLS_60465,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,27-Jun-13,Culex,SP,GISSA,-87.815516,41.707639,251,26-Jun-13,26,1,30_251
225183,COOK COUNTY HEALTH DEPT,30,7921 W. 101ST STREET,PALOS HILLS,60465,7921 W. 101ST STREET_PALOS HILLS_60465,COOK,COOK COUNTY HEALTH DEPT,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,2-Jul-13,Culex,SP,GISSA,-87.815516,41.707639,288,28-Jun-13,26,1,30_288
